Tiempo,ID,PosX,PosY,Masa,Activa
10.66,3,59.09,18.9875,1.5,1
10.66,4,64.82,37.8825,2.5,1
10.67,1,29.5664,53.6542,2,1
10.67,2,78.1193,94.7817,3,1
10.67,3,59.1725,19.1,1.5,1
10.67,4,64.96,37.8,2.5,1
10.68,1,29.4799,53.5282,2,1
10.68,2,78.2216,94.8548,3,1
10.68,3,59.255,19.2125,1.5,1
10.68,4,65.1,37.8,2.5,1
10.69,1,29.3935,53.4022,2,1
10.69,2,78.324,94.9279,3,1
10.69,3,59.3375,19.325,1.5,1
10.69,4,65.24,37.8619,2.5,1
10.7,1,29.307,53.2762,2,1
10.7,2,78.4263,95.001,3,1
10.7,3,59.42,19.4375,1.5,1
10.7,4,65.38,37.9237,2.5,1
10.71,1,29.2205,53.1502,2,1
10.71,2,78.5287,95.0741,3,1
10.71,3,59.5025,19.55,1.5,1
10.71,4,65.52,37.9856,2.5,1
10.72,1,29.1341,53.0241,2,1
10.72,2,78.631,95.1472,3,1
10.72,3,59.585,19.6625,1.5,1
10.72,4,65.66,38.0475,2.5,1
10.73,1,29.0476,52.8981,2,1
10.73,2,78.7334,95.2203,3,1
10.73,3,59.6675,19.775,1.5,1
10.73,4,65.8,38.1094,2.5,1
10.74,1,28.9611,52.7721,2,1
10.74,2,78.8357,95.2934,3,1
10.74,3,59.75,19.8875,1.5,1
10.74,4,65.94,38.1713,2.5,1
10.75,1,28.8747,52.6461,2,1
10.75,2,78.9381,95.3665,3,1
10.75,3,59.8325,20,1.5,1
10.75,4,66.08,38.2331,2.5,1
10.76,1,28.7882,52.5201,2,1
10.76,2,79.0404,95.4395,3,1
10.76,3,59.915,20.1125,1.5,1
10.76,4,66.22,38.295,2.5,1
10.77,1,28.7018,52.394,2,1
10.77,2,79.1427,95.5126,3,1
10.77,3,59.9975,20.225,1.5,1
10.77,4,66.36,38.3569,2.5,1
10.78,1,28.6153,52.268,2,1
10.78,2,79.2451,95.5857,3,1
10.78,3,60.08,20.3375,1.5,1
10.78,4,66.5,38.4188,2.5,1
10.79,1,28.5288,52.142,2,1
10.79,2,79.3474,95.6588,3,1
10.79,3,60.1625,20.45,1.5,1
10.79,4,66.64,38.4806,2.5,1
10.8,1,28.4424,52.016,2,1
10.8,2,79.4498,95.7319,3,1
10.8,3,60.245,20.5625,1.5,1
10.8,4,66.78,38.5425,2.5,1
10.81,1,28.3559,51.89,2,1
10.81,2,79.5521,95.805,3,1
10.81,3,60.3275,20.675,1.5,1
10.81,4,66.92,38.6044,2.5,1
10.82,1,28.2694,51.7639,2,1
10.82,2,79.6545,95.8781,3,1
10.82,3,60.41,20.7875,1.5,1
10.82,4,67.06,38.6663,2.5,1
10.83,1,28.183,51.6379,2,1
10.83,2,79.7568,95.9512,3,1
10.83,3,60.4925,20.9,1.5,1
10.83,4,67.2,38.7281,2.5,1
10.84,1,28.0965,51.5119,2,1
10.84,2,79.8592,96.0243,3,1
10.84,3,60.575,21.0125,1.5,1
10.84,4,67.34,38.79,2.5,1
10.85,1,28.01,51.3859,2,1
10.85,2,79.9615,96.0974,3,1
10.85,3,60.6575,21.125,1.5,1
10.85,4,67.48,38.8519,2.5,1
10.86,1,27.9236,51.2599,2,1
10.86,2,80.0638,96.1705,3,1
10.86,3,60.74,21.2375,1.5,1
10.86,4,67.62,38.9138,2.5,1
10.87,1,27.8371,51.1338,2,1
10.87,2,80.1662,96.2436,3,1
10.87,3,60.8225,21.35,1.5,1
10.87,4,67.76,38.9756,2.5,1
10.88,1,27.7506,51.0078,2,1
10.88,2,80.2685,96.3167,3,1
10.88,3,60.905,21.4625,1.5,1
10.88,4,67.9,39.0375,2.5,1
10.89,1,27.6642,50.8818,2,1
10.89,2,80.3709,96.3898,3,1
10.89,3,60.9875,21.575,1.5,1
10.89,4,68.04,39.0994,2.5,1
10.9,1,27.5777,50.7558,2,1
10.9,2,80.4732,96.4629,3,1
10.9,3,61.07,21.6875,1.5,1
10.9,4,68.18,39.1613,2.5,1
10.91,1,27.4912,50.6298,2,1
10.91,2,80.5756,96.536,3,1
10.91,3,61.1525,21.8,1.5,1
10.91,4,68.32,39.2231,2.5,1
10.92,1,27.4048,50.5038,2,1
10.92,2,80.6779,96.6091,3,1
10.92,3,61.235,21.9125,1.5,1
10.92,4,68.46,39.285,2.5,1
10.93,1,27.3183,50.3777,2,1
10.93,2,80.7803,96.6822,3,1
10.93,3,61.3175,22.025,1.5,1
10.93,4,68.6,39.3469,2.5,1
10.94,1,27.2318,50.2517,2,1
10.94,2,80.8826,96.7553,3,1
10.94,3,61.4,22.1375,1.5,1
10.94,4,68.74,39.4088,2.5,1
10.95,1,27.1454,50.1257,2,1
10.95,2,80.985,96.8284,3,1
10.95,3,61.4825,22.25,1.5,1
10.95,4,68.88,39.4706,2.5,1
10.96,1,27.0589,49.9997,2,1
10.96,2,81.0873,96.9015,3,1
10.96,3,61.565,22.3625,1.5,1
10.96,4,69.02,39.5325,2.5,1
10.97,1,26.9725,49.8737,2,1
10.97,2,81.1896,96.9746,3,1
10.97,3,61.6475,22.475,1.5,1
10.97,4,69.16,39.5944,2.5,1
10.98,1,26.886,49.7476,2,1
10.98,2,81.292,97,3,1
10.98,3,61.73,22.5875,1.5,1
10.98,4,69.3,39.6563,2.5,1
10.99,1,26.7995,49.6216,2,1
10.99,2,81.3943,96.9269,3,1
10.99,3,61.8125,22.7,1.5,1
10.99,4,69.44,39.7181,2.5,1
11,1,26.7131,49.4956,2,1
11,2,81.4967,96.8538,3,1
11,3,61.895,22.8125,1.5,1
11,4,69.58,39.78,2.5,1
11.01,1,26.6266,49.3696,2,1
11.01,2,81.599,96.7807,3,1
11.01,3,61.9775,22.925,1.5,1
11.01,4,69.72,39.8419,2.5,1
11.02,1,26.5401,49.2436,2,1
11.02,2,81.7014,96.7076,3,1
11.02,3,62.06,23.0375,1.5,1
11.02,4,69.86,39.9038,2.5,1
11.03,1,26.4537,49.1175,2,1
11.03,2,81.8037,96.6345,3,1
11.03,3,62.1425,23.15,1.5,1
11.03,4,70,39.9656,2.5,1
11.04,1,26.3672,48.9915,2,1
11.04,2,81.9061,96.5614,3,1
11.04,3,62.225,23.2625,1.5,1
11.04,4,70.14,40.0275,2.5,1
11.05,1,26.2807,48.8655,2,1
11.05,2,82.0084,96.4883,3,1
11.05,3,62.3075,23.375,1.5,1
11.05,4,70.28,40.0894,2.5,1
11.06,1,26.1943,48.7395,2,1
11.06,2,82.1108,96.4152,3,1
11.06,3,62.39,23.4875,1.5,1
11.06,4,70.42,40.1513,2.5,1
11.07,1,26.1078,48.6135,2,1
11.07,2,82.2131,96.3421,3,1
11.07,3,62.4725,23.6,1.5,1
11.07,4,70.56,40.2131,2.5,1
11.08,1,26.0213,48.4874,2,1
11.08,2,82.3154,96.269,3,1
11.08,3,62.555,23.7125,1.5,1
11.08,4,70.7,40.275,2.5,1
11.09,1,25.9349,48.3614,2,1
11.09,2,82.4178,96.1959,3,1
11.09,3,62.6375,23.825,1.5,1
11.09,4,70.84,40.3369,2.5,1
11.1,1,25.8484,48.2354,2,1
11.1,2,82.5201,96.1228,3,1
11.1,3,62.72,23.9375,1.5,1
11.1,4,70.98,40.3988,2.5,1
11.11,1,25.7619,48.1094,2,1
11.11,2,82.6225,96.0497,3,1
11.11,3,62.8025,24.05,1.5,1
11.11,4,71.12,40.4606,2.5,1
11.12,1,25.6755,47.9834,2,1
11.12,2,82.7248,95.9766,3,1
11.12,3,62.885,24.1625,1.5,1
11.12,4,71.26,40.5225,2.5,1
11.13,1,25.589,47.8574,2,1
11.13,2,82.8272,95.9035,3,1
11.13,3,62.9675,24.275,1.5,1
11.13,4,71.4,40.5844,2.5,1
11.14,1,25.5025,47.7313,2,1
11.14,2,82.9295,95.8304,3,1
11.14,3,63.05,24.3875,1.5,1
11.14,4,71.54,40.6463,2.5,1
11.15,1,25.4161,47.6053,2,1
11.15,2,83.0319,95.7573,3,1
11.15,3,63.068,24.4827,1.5,1
11.15,4,71.68,40.7081,2.5,1
11.16,1,25.3296,47.4793,2,1
11.16,2,83.1342,95.6842,3,1
11.16,3,62.9666,24.546,1.5,1
11.16,4,71.82,40.77,2.5,1
11.17,1,25.2432,47.3533,2,1
11.17,2,83.2365,95.6112,3,1
11.17,3,62.8652,24.6093,1.5,1
11.17,4,71.96,40.8319,2.5,1
11.18,1,25.1567,47.2273,2,1
11.18,2,83.3389,95.5381,3,1
11.18,3,62.7638,24.6725,1.5,1
11.18,4,72.1,40.8938,2.5,1
11.19,1,25.0702,47.1012,2,1
11.19,2,83.4412,95.465,3,1
11.19,3,62.6624,24.7358,1.5,1
11.19,4,72.24,40.9556,2.5,1
11.2,1,24.9838,46.9752,2,1
11.2,2,83.5436,95.3919,3,1
11.2,3,62.561,24.7991,1.5,1
11.2,4,72.38,41.0175,2.5,1
11.21,1,24.8973,46.8492,2,1
11.21,2,83.6459,95.3188,3,1
11.21,3,62.4596,24.8623,1.5,1
11.21,4,72.52,41.0794,2.5,1
11.22,1,24.8108,46.7232,2,1
11.22,2,83.7483,95.2457,3,1
11.22,3,62.3582,24.9256,1.5,1
11.22,4,72.66,41.1413,2.5,1
11.23,1,24.7244,46.5972,2,1
11.23,2,83.8506,95.1726,3,1
11.23,3,62.2568,24.9888,1.5,1
11.23,4,72.8,41.2031,2.5,1
11.24,1,24.6379,46.4711,2,1
11.24,2,83.953,95.0995,3,1
11.24,3,62.1554,25.0521,1.5,1
11.24,4,72.94,41.265,2.5,1
11.25,1,24.5514,46.3451,2,1
11.25,2,84.0553,95.0264,3,1
11.25,3,62.054,25.1154,1.5,1
11.25,4,73.08,41.3269,2.5,1
11.26,1,24.465,46.2191,2,1
11.26,2,84.1577,94.9533,3,1
11.26,3,61.9526,25.1786,1.5,1
11.26,4,73.22,41.3888,2.5,1
11.27,1,24.3785,46.0931,2,1
11.27,2,84.26,94.8802,3,1
11.27,3,61.8512,25.2419,1.5,1
11.27,4,73.36,41.4506,2.5,1
11.28,1,24.292,45.9671,2,1
11.28,2,84.3623,94.8071,3,1
11.28,3,61.7498,25.3052,1.5,1
11.28,4,73.5,41.5125,2.5,1
11.29,1,24.2056,45.841,2,1
11.29,2,84.4647,94.734,3,1
11.29,3,61.6484,25.3684,1.5,1
11.29,4,73.64,41.5744,2.5,1
11.3,1,24.1191,45.715,2,1
11.3,2,84.567,94.6609,3,1
11.3,3,61.547,25.4317,1.5,1
11.3,4,73.78,41.6363,2.5,1
11.31,1,24.0326,45.589,2,1
11.31,2,84.6694,94.5878,3,1
11.31,3,61.4456,25.4949,1.5,1
11.31,4,73.92,41.6981,2.5,1
11.32,1,23.9462,45.463,2,1
11.32,2,84.7717,94.5147,3,1
11.32,3,61.3442,25.5582,1.5,1
11.32,4,74.06,41.76,2.5,1
11.33,1,23.8597,45.337,2,1
11.33,2,84.8741,94.4416,3,1
11.33,3,61.2428,25.6215,1.5,1
11.33,4,74.2,41.8219,2.5,1
11.34,1,23.7733,45.2109,2,1
11.34,2,84.9764,94.3685,3,1
11.34,3,61.1414,25.6847,1.5,1
11.34,4,74.34,41.8838,2.5,1
11.35,1,23.6868,45.0849,2,1
11.35,2,85.0788,94.2954,3,1
11.35,3,61.04,25.748,1.5,1
11.35,4,74.48,41.9456,2.5,1
11.36,1,23.6003,44.9589,2,1
11.36,2,85.1811,94.2223,3,1
11.36,3,60.9386,25.8113,1.5,1
11.36,4,74.62,42.0075,2.5,1
11.37,1,23.5139,44.8329,2,1
11.37,2,85.2835,94.1492,3,1
11.37,3,60.8372,25.8745,1.5,1
11.37,4,74.76,42.0694,2.5,1
11.38,1,23.4274,44.7069,2,1
11.38,2,85.3858,94.0761,3,1
11.38,3,60.7358,25.9378,1.5,1
11.38,4,74.9,42.1313,2.5,1
11.39,1,23.3409,44.5809,2,1
11.39,2,85.4881,94.003,3,1
11.39,3,60.6344,26.001,1.5,1
11.39,4,75.04,42.1931,2.5,1
11.4,1,23.2545,44.4548,2,1
11.4,2,85.5905,93.9299,3,1
11.4,3,60.533,26.0643,1.5,1
11.4,4,75.18,42.255,2.5,1
11.41,1,23.168,44.3288,2,1
11.41,2,85.6928,93.8568,3,1
11.41,3,60.4316,26.1276,1.5,1
11.41,4,75.32,42.3169,2.5,1
11.42,1,23.0815,44.2028,2,1
11.42,2,85.7952,93.7837,3,1
11.42,3,60.3302,26.1908,1.5,1
11.42,4,75.46,42.3788,2.5,1
11.43,1,22.9951,44.0768,2,1
11.43,2,85.8975,93.7106,3,1
11.43,3,60.2288,26.2541,1.5,1
11.43,4,75.6,42.4406,2.5,1
11.44,1,22.9086,43.9508,2,1
11.44,2,85.9999,93.6375,3,1
11.44,3,60.1274,26.3173,1.5,1
11.44,4,75.74,42.5025,2.5,1
11.45,1,22.8221,43.8247,2,1
11.45,2,86.1022,93.5644,3,1
11.45,3,60.026,26.3806,1.5,1
11.45,4,75.88,42.5644,2.5,1
11.46,1,22.7357,43.6987,2,1
11.46,2,86.2046,93.4913,3,1
11.46,3,59.9246,26.4439,1.5,1
11.46,4,76.02,42.6263,2.5,1
11.47,1,22.6492,43.5727,2,1
11.47,2,86.3069,93.4182,3,1
11.47,3,59.8231,26.5071,1.5,1
11.47,4,76.16,42.6881,2.5,1
11.48,1,22.5627,43.4467,2,1
11.48,2,86.4092,93.3451,3,1
11.48,3,59.7217,26.5704,1.5,1
11.48,4,76.3,42.75,2.5,1
11.49,1,22.4763,43.3207,2,1
11.49,2,86.5116,93.272,3,1
11.49,3,59.6203,26.6337,1.5,1
11.49,4,76.44,42.8119,2.5,1
11.5,1,22.3898,43.1946,2,1
11.5,2,86.6139,93.1989,3,1
11.5,3,59.5189,26.6969,1.5,1
11.5,4,76.58,42.8738,2.5,1
11.51,1,22.3033,43.0686,2,1
11.51,2,86.7163,93.1258,3,1
11.51,3,59.4175,26.7602,1.5,1
11.51,4,76.72,42.9356,2.5,1
11.52,1,22.2169,42.9426,2,1
11.52,2,86.8186,93.0527,3,1
11.52,3,59.3161,26.8234,1.5,1
11.52,4,76.86,42.9975,2.5,1
11.53,1,22.1304,42.8166,2,1
11.53,2,86.921,92.9796,3,1
11.53,3,59.2147,26.8867,1.5,1
11.53,4,77,43.0594,2.5,1
11.54,1,22.044,42.6906,2,1
11.54,2,87.0233,92.9065,3,1
11.54,3,59.1133,26.95,1.5,1
11.54,4,77.14,43.1213,2.5,1
11.55,1,21.9575,42.5645,2,1
11.55,2,87.1257,92.8335,3,1
11.55,3,59.0119,27.0132,1.5,1
11.55,4,77.28,43.1831,2.5,1
11.56,1,21.871,42.4385,2,1
11.56,2,87.228,92.7604,3,1
11.56,3,58.9105,27.0765,1.5,1
11.56,4,77.42,43.245,2.5,1
11.57,1,21.7846,42.3125,2,1
11.57,2,87.3304,92.6873,3,1
11.57,3,58.8091,27.1398,1.5,1
11.57,4,77.56,43.3069,2.5,1
11.58,1,21.6981,42.1865,2,1
11.58,2,87.4327,92.6142,3,1
11.58,3,58.7077,27.203,1.5,1
11.58,4,77.7,43.3688,2.5,1
11.59,1,21.6116,42.0605,2,1
11.59,2,87.535,92.5411,3,1
11.59,3,58.6063,27.2663,1.5,1
11.59,4,77.84,43.4306,2.5,1
11.6,1,21.5252,41.9345,2,1
11.6,2,87.6374,92.468,3,1
11.6,3,58.5049,27.3295,1.5,1
11.6,4,77.98,43.4925,2.5,1
11.61,1,21.4387,41.8084,2,1
11.61,2,87.7397,92.3949,3,1
11.61,3,58.4035,27.3928,1.5,1
11.61,4,78.12,43.5544,2.5,1
11.62,1,21.3522,41.6824,2,1
11.62,2,87.8421,92.3218,3,1
11.62,3,58.3021,27.4561,1.5,1
11.62,4,78.26,43.6163,2.5,1
11.63,1,21.2658,41.5564,2,1
11.63,2,87.9444,92.2487,3,1
11.63,3,58.2007,27.5193,1.5,1
11.63,4,78.4,43.6781,2.5,1
11.64,1,21.1793,41.4304,2,1
11.64,2,88.0468,92.1756,3,1
11.64,3,58.0993,27.5826,1.5,1
11.64,4,78.54,43.74,2.5,1
11.65,1,21.0928,41.3044,2,1
11.65,2,88.1491,92.1025,3,1
11.65,3,57.9979,27.6459,1.5,1
11.65,4,78.68,43.8019,2.5,1
11.66,1,21.0064,41.1783,2,1
11.66,2,88.2515,92.0294,3,1
11.66,3,57.8965,27.7091,1.5,1
11.66,4,78.82,43.8638,2.5,1
11.67,1,20.9199,41.0523,2,1
11.67,2,88.3538,91.9563,3,1
11.67,3,57.7951,27.7724,1.5,1
11.67,4,78.96,43.9256,2.5,1
11.68,1,20.8334,40.9263,2,1
11.68,2,88.4562,91.8832,3,1
11.68,3,57.6937,27.8356,1.5,1
11.68,4,79.1,43.9875,2.5,1
11.69,1,20.747,40.8003,2,1
11.69,2,88.5585,91.8101,3,1
11.69,3,57.5923,27.8989,1.5,1
11.69,4,79.24,44.0494,2.5,1
11.7,1,20.6605,40.6743,2,1
11.7,2,88.6608,91.737,3,1
11.7,3,57.4909,27.9622,1.5,1
11.7,4,79.38,44.1113,2.5,1
11.71,1,20.574,40.5482,2,1
11.71,2,88.7632,91.6639,3,1
11.71,3,57.3895,28.0254,1.5,1
11.71,4,79.52,44.1731,2.5,1
11.72,1,20.4876,40.4222,2,1
11.72,2,88.8655,91.5908,3,1
11.72,3,57.2881,28.0887,1.5,1
11.72,4,79.66,44.235,2.5,1
11.73,1,20.4011,40.2962,2,1
11.73,2,88.9679,91.5177,3,1
11.73,3,57.1867,28.152,1.5,1
11.73,4,79.8,44.2969,2.5,1
11.74,1,20.3147,40.1702,2,1
11.74,2,89.0702,91.4446,3,1
11.74,3,57.0853,28.2152,1.5,1
11.74,4,79.94,44.3588,2.5,1
11.75,1,20.2282,40.0442,2,1
11.75,2,89.1726,91.3715,3,1
11.75,3,56.9839,28.2785,1.5,1
11.75,4,80.08,44.4206,2.5,1
11.76,1,20.1417,39.9181,2,1
11.76,2,89.2749,91.2984,3,1
11.76,3,56.8825,28.3417,1.5,1
11.76,4,80.22,44.4825,2.5,1
11.77,1,20.0553,39.7921,2,1
11.77,2,89.3773,91.2253,3,1
11.77,3,56.7811,28.405,1.5,1
11.77,4,80.36,44.5444,2.5,1
11.78,1,19.9688,39.6661,2,1
11.78,2,89.4796,91.1522,3,1
11.78,3,56.6797,28.4683,1.5,1
11.78,4,80.5,44.6063,2.5,1
11.79,1,19.8823,39.5401,2,1
11.79,2,89.5819,91.0791,3,1
11.79,3,56.5783,28.5315,1.5,1
11.79,4,80.64,44.6681,2.5,1
11.8,1,19.7959,39.4141,2,1
11.8,2,89.6843,91.006,3,1
11.8,3,56.4768,28.5948,1.5,1
11.8,4,80.78,44.73,2.5,1
11.81,1,19.7094,39.2881,2,1
11.81,2,89.7866,90.9329,3,1
11.81,3,56.3754,28.6581,1.5,1
11.81,4,80.92,44.7919,2.5,1
11.82,1,19.6229,39.162,2,1
11.82,2,89.889,90.8598,3,1
11.82,3,56.274,28.7213,1.5,1
11.82,4,81.06,44.8538,2.5,1
11.83,1,19.5365,39.036,2,1
11.83,2,89.9913,90.7867,3,1
11.83,3,56.1726,28.7846,1.5,1
11.83,4,81.2,44.9156,2.5,1
11.84,1,19.45,38.91,2,1
11.84,2,90.0937,90.7136,3,1
11.84,3,56.0712,28.8478,1.5,1
11.84,4,81.34,44.9775,2.5,1
11.85,1,19.3635,38.784,2,1
11.85,2,90.196,90.6405,3,1
11.85,3,55.9698,28.9111,1.5,1
11.85,4,81.48,45.0394,2.5,1
11.86,1,19.2771,38.658,2,1
11.86,2,90.2984,90.5674,3,1
11.86,3,55.8684,28.9744,1.5,1
11.86,4,81.62,45.1013,2.5,1
11.87,1,19.1906,38.5319,2,1
11.87,2,90.4007,90.4943,3,1
11.87,3,55.767,29.0376,1.5,1
11.87,4,81.76,45.1631,2.5,1
11.88,1,19.1041,38.4059,2,1
11.88,2,90.5031,90.4212,3,1
11.88,3,55.6656,29.1009,1.5,1
11.88,4,81.9,45.225,2.5,1
11.89,1,19.0177,38.2799,2,1
11.89,2,90.6054,90.3481,3,1
11.89,3,55.5642,29.1641,1.5,1
11.89,4,82.04,45.2869,2.5,1
11.9,1,18.9312,38.1539,2,1
11.9,2,90.7077,90.275,3,1
11.9,3,55.4628,29.2274,1.5,1
11.9,4,82.18,45.3488,2.5,1
11.91,1,18.8447,38.0279,2,1
11.91,2,90.8101,90.2019,3,1
11.91,3,55.3614,29.2907,1.5,1
11.91,4,82.32,45.4106,2.5,1
11.92,1,18.7583,37.9018,2,1
11.92,2,90.9124,90.1288,3,1
11.92,3,55.26,29.3539,1.5,1
11.92,4,82.46,45.4725,2.5,1
11.93,1,18.6718,37.7758,2,1
11.93,2,91.0148,90.0558,3,1
11.93,3,55.1586,29.4172,1.5,1
11.93,4,82.6,45.5344,2.5,1
11.94,1,18.5854,37.6498,2,1
11.94,2,91.1171,89.9827,3,1
11.94,3,55.0572,29.4805,1.5,1
11.94,4,82.74,45.5963,2.5,1
11.95,1,18.4989,37.5238,2,1
11.95,2,91.2195,89.9096,3,1
11.95,3,54.9558,29.5437,1.5,1
11.95,4,82.88,45.6581,2.5,1
11.96,1,18.4124,37.3978,2,1
11.96,2,91.3218,89.8365,3,1
11.96,3,54.8544,29.607,1.5,1
11.96,4,83.02,45.72,2.5,1
11.97,1,18.326,37.2717,2,1
11.97,2,91.4242,89.7634,3,1
11.97,3,54.753,29.6702,1.5,1
11.97,4,83.16,45.7819,2.5,1
11.98,1,18.2395,37.1457,2,1
11.98,2,91.5265,89.6903,3,1
11.98,3,54.6516,29.7335,1.5,1
11.98,4,83.3,45.8438,2.5,1
11.99,1,18.153,37.0197,2,1
11.99,2,91.6288,89.6172,3,1
11.99,3,54.5502,29.7968,1.5,1
11.99,4,83.44,45.9056,2.5,1
12,1,18.0666,36.8937,2,1
12,2,91.7312,89.5441,3,1
12,3,54.4488,29.86,1.5,1
12,4,83.58,45.9675,2.5,1
12.01,1,17.9801,36.7677,2,1
12.01,2,91.8335,89.471,3,1
12.01,3,54.3474,29.9233,1.5,1
12.01,4,83.72,46.0294,2.5,1
12.02,1,17.8936,36.6416,2,1
12.02,2,91.9359,89.3979,3,1
12.02,3,54.246,29.9866,1.5,1
12.02,4,83.86,46.0913,2.5,1
12.03,1,17.8072,36.5156,2,1
12.03,2,92.0382,89.3248,3,1
12.03,3,54.1446,30.0498,1.5,1
12.03,4,84,46.1531,2.5,1
12.04,1,17.7207,36.3896,2,1
12.04,2,92.1406,89.2517,3,1
12.04,3,54.0432,30.1131,1.5,1
12.04,4,84.14,46.215,2.5,1
12.05,1,17.6342,36.2636,2,1
12.05,2,92.2429,89.1786,3,1
12.05,3,53.9418,30.1763,1.5,1
12.05,4,84.28,46.2769,2.5,1
12.06,1,17.5478,36.1376,2,1
12.06,2,92.3453,89.1055,3,1
12.06,3,53.8404,30.2396,1.5,1
12.06,4,84.42,46.3388,2.5,1
12.07,1,17.4613,36.0116,2,1
12.07,2,92.4476,89.0324,3,1
12.07,3,53.739,30.3029,1.5,1
12.07,4,84.56,46.4006,2.5,1
12.08,1,17.3748,35.8855,2,1
12.08,2,92.55,88.9593,3,1
12.08,3,53.6376,30.3661,1.5,1
12.08,4,84.7,46.4625,2.5,1
12.09,1,17.2884,35.7595,2,1
12.09,2,92.6523,88.8862,3,1
12.09,3,53.5362,30.4294,1.5,1
12.09,4,84.84,46.5244,2.5,1
12.1,1,17.2019,35.6335,2,1
12.1,2,92.7546,88.8131,3,1
12.1,3,53.4348,30.4927,1.5,1
12.1,4,84.98,46.5863,2.5,1
12.11,1,17.1154,35.5075,2,1
12.11,2,92.857,88.74,3,1
12.11,3,53.3334,30.5559,1.5,1
12.11,4,85.12,46.6481,2.5,1
12.12,1,17.029,35.3815,2,1
12.12,2,92.9593,88.6669,3,1
12.12,3,53.232,30.6192,1.5,1
12.12,4,85.26,46.71,2.5,1
12.13,1,16.9425,35.2554,2,1
12.13,2,93.0617,88.5938,3,1
12.13,3,53.1305,30.6824,1.5,1
12.13,4,85.4,46.7719,2.5,1
12.14,1,16.8561,35.1294,2,1
12.14,2,93.164,88.5207,3,1
12.14,3,53.0291,30.7457,1.5,1
12.14,4,85.54,46.8338,2.5,1
12.15,1,16.7696,35.0034,2,1
12.15,2,93.2664,88.4476,3,1
12.15,3,52.9277,30.809,1.5,1
12.15,4,85.68,46.8956,2.5,1
12.16,1,16.6831,34.8774,2,1
12.16,2,93.3687,88.3745,3,1
12.16,3,52.8263,30.8722,1.5,1
12.16,4,85.82,46.9575,2.5,1
12.17,1,16.5967,34.7514,2,1
12.17,2,93.4711,88.3014,3,1
12.17,3,52.7249,30.9355,1.5,1
12.17,4,85.96,47.0194,2.5,1
12.18,1,16.5102,34.6253,2,1
12.18,2,93.5734,88.2283,3,1
12.18,3,52.6235,30.9988,1.5,1
12.18,4,86.1,47.0813,2.5,1
12.19,1,16.4237,34.4993,2,1
12.19,2,93.6758,88.1552,3,1
12.19,3,52.5221,31.062,1.5,1
12.19,4,86.24,47.1431,2.5,1
12.2,1,16.3373,34.3733,2,1
12.2,2,93.7781,88.0821,3,1
12.2,3,52.4207,31.1253,1.5,1
12.2,4,86.38,47.205,2.5,1
12.21,1,16.2508,34.2473,2,1
12.21,2,93.8804,88.009,3,1
12.21,3,52.3193,31.1885,1.5,1
12.21,4,86.52,47.2669,2.5,1
12.22,1,16.1643,34.1213,2,1
12.22,2,93.9828,87.9359,3,1
12.22,3,52.2179,31.2518,1.5,1
12.22,4,86.66,47.3288,2.5,1
12.23,1,16.0779,33.9952,2,1
12.23,2,94.0851,87.8628,3,1
12.23,3,52.1165,31.3151,1.5,1
12.23,4,86.8,47.3906,2.5,1
12.24,1,15.9914,33.8692,2,1
12.24,2,94.1875,87.7897,3,1
12.24,3,52.0151,31.3783,1.5,1
12.24,4,86.94,47.4525,2.5,1
12.25,1,15.9049,33.7432,2,1
12.25,2,94.2898,87.7166,3,1
12.25,3,51.9137,31.4416,1.5,1
12.25,4,87.08,47.5144,2.5,1
12.26,1,15.8185,33.6172,2,1
12.26,2,94.3922,87.6435,3,1
12.26,3,51.8123,31.5049,1.5,1
12.26,4,87.22,47.5763,2.5,1
12.27,1,15.732,33.4912,2,1
12.27,2,94.4945,87.5704,3,1
12.27,3,51.7109,31.5681,1.5,1
12.27,4,87.36,47.6381,2.5,1
12.28,1,15.6455,33.3652,2,1
12.28,2,94.5969,87.4973,3,1
12.28,3,51.6095,31.6314,1.5,1
12.28,4,87.5,47.7,2.5,1
12.29,1,15.5591,33.2391,2,1
12.29,2,94.6992,87.4242,3,1
12.29,3,51.5081,31.6946,1.5,1
12.29,4,87.64,47.7619,2.5,1
12.3,1,15.4726,33.1131,2,1
12.3,2,94.8015,87.3512,3,1
12.3,3,51.4067,31.7579,1.5,1
12.3,4,87.78,47.8238,2.5,1
12.31,1,15.3861,32.9871,2,1
12.31,2,94.9039,87.2781,3,1
12.31,3,51.3053,31.8212,1.5,1
12.31,4,87.92,47.8856,2.5,1
12.32,1,15.2997,32.8611,2,1
12.32,2,95.0062,87.205,3,1
12.32,3,51.2039,31.8844,1.5,1
12.32,4,88.06,47.9475,2.5,1
12.33,1,15.2132,32.7351,2,1
12.33,2,95.1086,87.1319,3,1
12.33,3,51.1025,31.9477,1.5,1
12.33,4,88.2,48.0094,2.5,1
12.34,1,15.1268,32.609,2,1
12.34,2,95.2109,87.0588,3,1
12.34,3,51.0011,32.0109,1.5,1
12.34,4,88.34,48.0713,2.5,1
12.35,1,15.0403,32.483,2,1
12.35,2,95.3133,86.9857,3,1
12.35,3,50.8997,32.0742,1.5,1
12.35,4,88.48,48.1331,2.5,1
12.36,1,14.9538,32.357,2,1
12.36,2,95.4156,86.9126,3,1
12.36,3,50.7983,32.1375,1.5,1
12.36,4,88.62,48.195,2.5,1
